4.924455333515388, FACTBOX-U.S. companies suspend political donations after Capitol attack
2.881195195639921," Major U.S. insurers suspend political donations for next few months (Reuters) - Major U.S. insurers on Wednesday decided to suspend contributions to political campaigns for the next few months, following last week’s violence at the U.S. Capitol and challenge to President-elect Joe Biden’s victory. Chubb Ltd,one of the world’s largest insurers, MetLife Inc, Liberty Mutual Insurance and Travelers Companies Inc joined a host of companies that are re-evaluating or temporarily stopping political donations. “In light of last week’s mob attack on the U.S. Capitol and attempts to derail the electoral college vote, Chubb has suspended for three to six months all campaign contributions while the company conducts an assessment of its political contribution policies,” it said in a statement. Liberty Mutual said it is suspending political contributions for the first quarter and is reevaluating its contribution strategy. Travelers said it will not make any contributions through its Political Action Committee in the near term and will assess how it approaches future political donations."
13.404934642775359," Lloyd's of London, Parsyl to insure COVID-19 vaccine distribution in emerging markets LONDON (Reuters) -Lloyd’s of London and insurtech firm Parsyl have launched a development finance-backed programme to insure the distribution of COVID-19 vaccines in emerging markets as a global vaccination programme to halt the deadly virus gathers pace. COVID-19 vaccine distribution is a headache for insurers, who are concerned about the extra-cold temperatures required to transport vaccines such as the one developed by Pfizer and BioNTech, the first Western vaccine off the drawing board. Theft or cyber attacks on the supply chain are an added worry. Governors in more than two dozen U.S. States and territories are planning on using the National Guard in some capacity for COVID-19 vaccine distribution at this point, the Guard said on Monday. The Global Health Risk Facility (GHRF), made up of 14 insurers and reinsurers, has been set up to address the challenges of transporting temperature-sensitive vaccines, and will be supported by $26.7 million in funding from the U.S International Development Finance Corporation, the companies said on Tuesday. The DFC loan will be used to capitalize a new public-private Lloyd’s syndicate and allow the GHRF to offer cost-effective insurance policies for shipments of vaccines and medical products to developing countries. The facility will begin underwriting in January. Syndicate 1796 is the first public-private partnership to address a global health emergency in Lloyd’s 330-year history, the companies said. “By unleashing the power of data, we’re addressing a critical insurance gap when the world needs it most,” Ben Hubbard, Chief Executive at Parsyl said. “It’s now time to vaccinate the world and we’re so proud to be contributing to this monumental global effort.” As part of the programme, AXA XL is providing risk consulting services."
27.5062186438955," As globe gallops into vaccine trials, insurers remain unfazed LONDON/FRANKFURT (Reuters) - The world is racing towards a vaccine in record time, stirring public concerns about safety to the extent that nine leading developers have felt compelled to issue a pledge to uphold scientific standards and testing rigour. Yet, while more than 40 experimental COVID-19 vaccines are being tested on humans, the insurance companies with decades of experience in assessing the risks of clinical trials don’t see anything to be unduly concerned about. Executives at insurer Allianz ALVG.DE and brokers Gallagher AJG.N and Marsh MMC.N, among the leading players in clinical trials insurance, told Reuters that premiums had only marginally increased so far in the current pandemic. They argued there was little structural difference to trials carried out in the past, despite drugmakers around the world competing to shatter the fastest time in history for developing a vaccine, which stands at around four years. “Rates have been relatively stable. Even this year we have so far seen only moderate price increases on average, with higher price jumps for particularly exposed COVID-19 trials,” said Mark Piazzi, senior underwriter liability at Allianz Global Corporate & Specialty (AGCS). This was echoed by David Briggs, managing director, life sciences practice at Gallagher, who said every trial was rated on its methods and the kinds of patients involved. Gallagher said premiums in Britain, for example, started at about 5,000 pounds ($6,500) per trial. Total claims limits in policies were typically set at roughly $6-12 million, depending on the country’s rules, according to several insurance companies interviewed by Reuters. In Britain, for instance, claim limits were usually set at no lower than 5 million pounds, while in Germany the figure was around 10 million euros ($11.8 million). ‘LOSS EXPERIENCE NOT DRAMATIC’ However part of the reason why premiums have not risen as sharply as some people might have expected is that claims from trial are generally uncommon, according to executives. This is because patients have often signed so-called informed consent agreements, they said. Jim Walters, managing director of Life Sciences & Chemical Group at broker Aon AON.N, said such agreements outlined the risks that patients were taking by participating in the trial. “So, you know, everything from you could have a sore spot on your arm. To you could potentially die. And you know, they would literally go that far in some of these protocols,” he added. “Those generally tend to hold up in courts and in legal systems around the world. That means that the loss experience coming out of clinical trials is not very dramatic.” Claims are often limited to circumstances linked to the improper conduct of trials or any wrongdoing, rather than side-effects of the treatment, executives said. Such have been the worries about the vaccine race among some members of the public, who fear safety standards could slip, that nine developers issued a joint pledge last month to “uphold the integrity of the scientific process”. AstraZeneca AZN.L and Oxford University's suspension of global Phase III trials of their experimental COVID-19 vaccine early last month due to a participant's illness brought the risk of side effects in clinical trials to the public fore. But the insurers said such delays were not unexpected, and could even reflect the extra caution of vaccine developers given the lack of data about COVID-19. ""Side effects always happen with clinical trials, but these are typically mild and expected. It is not very common to delay or suspend trials, it does happen though,"" said Piazzi at AGCS, whose main peers in underwriting trials include Chubb CB.BN, HDI TLXGn.DE and Fairfax's FFH.TO Newline. “Pharma companies and insurers alike are even more careful than usual with COVID-19 trials because there is so much at stake, particularly for the patients’ safety.” All trials of the vaccine candidate have resumed, with the exception of the U.S. study. There have been examples in recent memory of drug trials going catastrophically wrong, though. In 2016, for instance, one participant died and five were hospitalised in a Phase I trial run by French company Biotrial in the city of Rennes, testing an experimental mood brightener made by Portuguese drugmaker Bial. In 2006, six patients required intensive care after receiving a potential treatment against leukaemia and auto-immune disease in London. One was described as looking like “the elephant man” after his head swelled. Another lost fingertips and toes. Germany’s TeGenero, the initial developer of the medicine, folded. But insurance executives stress such disasters are rare, given the thousands of clinical drug trials being carried out every year. Walters of Aon, speaking about the 2016 trial, said it was “obviously a horrible situation”. “But that’s one of very few incidents of really bad loss experience that the industry has faced. So, clinical trial insurance is not hugely expensive. Let’s put it that way.”"
31.752677751102304," Businesses call on U.S. insurers to ditch fossil fuel underwriting (Reuters) - A group of about 60 American businesses on Thursday urged their insurers to stop providing coverage to and investing in fossil fuel producers. In a letter, companies including outdoor-gear producer Patagonia and ice-cream maker Ben & Jerry’s, a unit of Unilever, called on U.S. insurers to drop ties to coal, oil and gas. “The insurance industry is underwriting and investing in fossil fuels which we now know are the key drivers of climate change,” they said. “As insurance customers, we are therefore expressing our desire for insurance coverage in the U.S. market that isn’t tied to supporting fossil fuels and actively supports renewable energy.” U.S. insurers reported almost $7 trillion in cash and invested assets, according to the National Association of Insurance Commissioners. Insurers highlighted in the letter include American International Group Inc, Liberty Mutual [LBRTML.UL], Chubb Ltd, Axis Capital and Hartford Financial Services. According to the letter, Chubb, Axis Capital, The Hartford, and Liberty Mutual have policies to scale back or end underwriting of fossil fuels, but still continue to insure such projects. A spokesman for The Hartford said the company announced its coal exit policy in December. AIG said on its website it does not publicly comment on underwriting decisions related to specific projects, while Chubb declined to comment. In recent years, environmental activists have pressured banks to drop financing for fossil-fuel companies. Lobby groups such as Unfriend Coal have put pressure on insurers to stop underwriting carbon-intensive fuels like coal and oil sands. Insurers can accelerate a transition to a low-carbon economy because having insurance is typically a condition for loans and investment. The first 10 insurers to exit the coal sector were European, but some U.S. and Australian peers have also adopted coal exit policies, Unfriend Coal said. Swiss Re AG and Zurich Insurance are the leaders in ending coal insurance, Unfriend Coal said."
31.752677751102304," Businesses call on U.S. insurers to ditch fossil fuel underwriting Sept 17 (Reuters) - A group of about 60 American businesses on Thursday urged their insurers to stop providing coverage to and investing in fossil fuel producers. In a letter, companies including outdoor-gear producer Patagonia and ice-cream maker Ben & Jerry’s, a unit of Unilever , called on U.S. insurers to drop ties to coal, oil and gas. “The insurance industry is underwriting and investing in fossil fuels which we now know are the key drivers of climate change,” they said. “As insurance customers, we are therefore expressing our desire for insurance coverage in the U.S. market that isn’t tied to supporting fossil fuels and actively supports renewable energy.” U.S. insurers reported almost $7 trillion in cash and invested assets according to the National Association of Insurance Commissioners, which did not break that down by sector. Insurers highlighted in the letter include American International Group Inc, Liberty Mutual, Chubb Ltd, Axis Capital and Hartford Financial Services . According to the letter, Chubb, Axis Capital, Hartford, and Liberty Mutual have policies to scale back but not halt underwriting of fossil fuels. In recent years, environmental activists have pressured banks to drop financing for fossil-fuel companies, and called on the finance industry to stop investing in them. Lobby groups such as Unfriend Coal have also put pressure on insurers to stop underwriting carbon-intensive fuels like coal and oil sands. Insurance companies can accelerate a transition to a low-carbon economy because having insurance is typically a condition for loans and investment. The first 10 insurers to exit the coal sector were European, but since March 2019, two U.S. insurers - Chubb and Axis Capital - and two Australian coal insurers have also adopted coal exit policies, according to Unfriend Coal. Swiss Re AG and Zurich Insurance are the leaders in ending coal insurance, the lobby group said. (Reporting by Noor Zainab Hussain in Bengaluru; editing by Lauren Tara LaCapra)"
26.619286799269474," British entertainment, left in dark, seeks government insurance help LONDON (Reuters) - British theatres and live music venues say the show will only go on if the government provides a financial backstop, as the COVID-19 pandemic means they can no longer get commercial insurance. While venues for indoor live performances are not yet open in all of Britain, theatres and concert halls in England have in theory been open to socially-distanced audiences since mid-August. But only a handful have opened, citing insurance as one of the many barriers, as underwriters have been excluding COVID-19 from the cover they provide. That means a theatre has no protection against cancellation or legal action from anyone in the audience or cast who falls ill or from a lockdown due to COVID-19. Some small theatres are carrying on regardless and hoping for the best, but for tours, festivals and big names, it’s a deal breaker and has hit live performance across the globe, including on Broadway. “You’re not going to get a sponsor, full-house ticket sales, finance, TV licensing or big stars unless they are guaranteed,” said James Davies, a director at insurance broker EC3. A survey by the Society of London Theatres in May showed only 12% of organisations thought they would get the insurance they needed to reopen. “The one thing no one can get insurance for at the moment is COVID,” said Phil Bowdery, chair of the Concert Promoters’ Association, one of several trade bodies pushing for government help. “We’ll take care of all the normal insurance - we are asking for the government to be a partner.” Organisers of live performances in Britain are seeking a scheme like the 500 million pound ($661 million) deal announced by the British government for the film and TV industry in July. The scheme will insure productions for 70% of their losses if they have to abandon production due to the pandemic, up to a maximum of five million pounds. “We are working to get the scheme (for the film and TV industry) open for applications as soon as possible and we have committed to cover eligible losses from the date the scheme was announced,” the Department for Digital, Culture, Media and Sport said in an emailed statement on Monday. The entertainment industry is one of the hardest hit by months of lockdown and ongoing social distancing requirements. In the first 12 weeks of lockdown, which started in late March, more than 15,000 theatrical performances were cancelled with a loss of more than 303 million pounds in box office revenue, according to a parliamentary committee report in July. “Government must address the urgent need for the UK’s cultural industries to be covered by adequate insurance,” the report said. Other countries such as France and Australia have also introduced backstops for the film industry, but sources say there are no similar schemes for live events. “We are ... hearing from our insurers that no tour insurance is available which will cover for COVID-19,” said a source involved in orchestra tours. Venues and shows will struggle to survive with social distancing in place because they need at least 70% capacity to break even, and a government-backed insurance scheme would help them get going, said Tim Thornhill, sales director, entertainment and sport, at insurance broker Tysers. Both Tysers and EC3 are working on proposals, but the prospects of affordable COVID-19 insurance being offered by the industry may be remote. The British government film fund has no insurance partnership as insurers were reluctant to provide cover, sources said. “It is difficult for underwriters to justify to capital providers why they should risk more throwing good money after bad,” said one insurer. Allianz ALVG.DE, Hiscox HSX.L and Chubb CB.BN are among other major providers of entertainment liability insurance. Allianz was no longer providing this insurance for cancellation or illness due to COVID-19, a spokesman confirmed. Hiscox declined to comment. Chubb did not respond."
26.619286799269474," British entertainment, left in dark, seeks government insurance help LONDON, Sept 7 (Reuters) - British theatres and live music venues say the show will only go on if the government provides a financial backstop, as the COVID-19 pandemic means they can no longer get commercial insurance. While venues for indoor live performances are not yet open in all of Britain, theatres and concert halls in England have in theory been open to socially-distanced audiences since mid-August. But only a handful have opened, citing insurance as one of the many barriers, as underwriters have been excluding COVID-19 from the cover they provide. That means a theatre has no protection against cancellation or legal action from anyone in the audience or cast who falls ill or from a lockdown due to COVID-19. Some small theatres are carrying on regardless and hoping for the best, but for tours, festivals and big names, it’s a deal breaker and has hit live performance across the globe, including on Broadway. “You’re not going to get a sponsor, full-house ticket sales, finance, TV licensing or big stars unless they are guaranteed,” said James Davies, head of contingency and entertainment at insurance broker EC3. A survey by the Society of London Theatres in May showed only 12% of organisations thought they would get insurance they needed to reopen. “The one thing no one can get insurance for at the moment is COVID,” said Phil Bowdery, chair of the Concert Promoters’ Association, one of several trade bodies pushing for government help. “We’ll take care of all the normal insurance - we are asking for the government to be a partner.” Organisers of live performances in Britain are seeking a scheme like the 500 million pound ($661 million) deal announced by the British government for the film and TV industry in July. The scheme insures productions for 70% of their losses if they have to abandon production due to the pandemic, up to a maximum of five million pounds. The Department for Digital, Culture, Media and Sport did not respond to a request for comment. The entertainment industry is one of the hardest hit by months of lockdown and ongoing social distancing requirements. In the first 12 weeks of lockdown, which started in late March, more than 15,000 theatrical performances were cancelled with a loss of more than 303 million pounds in box office revenue, according to a parliamentary committee report in July. “Government must address the urgent need for the UK’s cultural industries to be covered by adequate insurance,” the report said. Other countries such as France and Australia have also introduced backstops for the film industry, but sources say there are no similar schemes for live events. “We are ... hearing from our insurers that no tour insurance is available which will cover for COVID-19,” said a source involved in orchestra tours. Venues and shows will struggle to survive with social distancing in place because they need at least 70% capacity to break even, and a government-backed insurance scheme would help them get going, said Tim Thornhill, sales director, entertainment and sport, at insurance broker Tysers. Both Tysers and EC3 are working on proposals, but the prospects of affordable COVID-19 insurance being offered by the industry may be remote. The British government film fund has no insurance partnership as insurers were reluctant to provide cover, sources said. “It is difficult for underwriters to justify to capital providers why they should risk more throwing good money after bad,” said one insurer. Allianz, Hiscox and Chubb are among other major providers of entertainment liability insurance. Allianz was no longer providing this insurance for cancellation or illness due to COVID-19, a spokesman confirmed. Hiscox declined to comment. Chubb did not respond. ($1 = 0.7563 pounds) (Editing by David Evans)"
23.045192686357577," China approves BlackRock, Temasek and CCB joint wealth venture BEIJING (Reuters) - China has approved a wealth management joint venture between U.S. asset manager BlackRock Inc BLK.N, Singapore state investor Temasek Holdings (Pte) Ltd and China Construction Bank Corp (CCB) 0939.HK, as China gradually opens up its financial sector to international firms. The announcement, which confirms what people with direct knowledge of the matter told Reuters in December, was announced on the website of the China Banking and Insurance Regulatory Commission (CBIRC) on Saturday. The article gave no further details about the venture or what services it would be offering. The deal comes as China’s government looks to open up its financial market to foreign firms, offering potentially rich rewards for international fund managers and others in the broader financial sector. Top global financial players have long sought to increase their presence in the relatively fast-growing Chinese economy, and in October last year China scrapped some restrictions on foreign banks’ operations in the country. Two months later France-based Amundi, Europe's largest asset manager, and Bank of China Wealth Management won approval from Chinese regulators to set up a joint venture, while banks including UBS UBSG.S and JPMorgan Chase JPM.N have won approval to set up majority-owned China ventures. But the Chinese industry remains dominated by domestic state firms and China has yet to open up some more sensitive areas of its financial industry. A spokesperson for the CBIRC also said in an interview published on the watchdog’s website on Saturday that American insurer Chubb had been allowed to increase its stake in Huatai Insurance Group Co Ltd to 46.2%, becoming the biggest shareholder of the Chinese firm."
12.947349614972312," RPT-U.S. insurers' coronavirus costs are less than feared so far (Repeats item issued earlier, with no change to text) Aug 11 (Reuters) - The coronavirus pandemic dealt a relatively modest $2.5 billion blow to five insurers with large U.S. operations in the second quarter - a cost that was far less than feared and which the industry has absorbed without touching capital, analysts said. American International Group Inc and Chubb Ltd said payouts on claims related to the disease accounted for most of their financial hit, which was mostly on property and casualty policies. Others including Travelers Companies Inc, MetLife Inc and Prudential Financial Inc lost money on their private equity investments due to market declines in the first quarter, which are reported on a three-month lag. Those losses are expected to reverse, since the market has recovered. Insurers had sounded alarms about potentially crippling payouts if they were required to pay claims related to coronavirus on business-interruption policies. Those payouts could still happen, depending on the outcome of litigation. Two cases have so far been decided in insurers’ favor. It may still be too early to say insurers are not at risk of major claims from the coronavirus and a related respiratory disease, COVID-19, said Piper Sandler analyst Paul Newsome. “We still don’t know what the extent of COVID claims will be in the third quarter,” he said. But insurers now have better predictions about COVID-related mortality and are well-capitalized, said Andrew Kligerman, analyst at Credit Suisse. “The industry is positioned to see some growth if and when we can pull through COVID,” he said. Here are details of coronavirus-related impacts on the insurers and their outlooks for the rest of 2020: Chubb tallied $1.16 billion in after-tax coronavirus-related reported and unreported claims, which contributed to a net loss of $331 million for the quarter. The company is based in Zurich, but has a significant presence in the United States. Net premiums written fell by $191 million, mainly from workers’ compensation and commercial casualty payments, including refunds on auto policies. Chubb said its investment income also fell by an undisclosed amount. The company expects full-year premium revenue to increase, Chief Executive Evan Greenberg said on a conference call. AIG's general insurance business reported $458 million worth of claims and expected claims related to the pandemic in the second quarter, in line with its expectations. So far this year, its tally here of such costs is $730 million. AIG did not break out the impact on its life and retirement business, but said losses on private equity investments, yield compression and higher mortality rates drove a decline in adjusted pre-tax profit for that unit during the quarter. AIG is already seeing signs that the second quarter was a “low watermark” for sales, Chief Executive Brian Duperreault said. Prudential did not detail coronavirus effects specifically, but said its group insurance, retirement and individual life businesses were affected in positive and negative ways. Prudential also recorded $2.7 billion in investment losses, but did not say how much related to coronavirus. The company said it could experience a $70 million earnings decline for every additional 100,000 pandemic fatalities in the United States. Prudential anticipates about $60 million in costs in the second half related to the disease, which will be offset by about $30 million in benefits, such as lower travel and entertainment expenses. The pandemic and its effect on the economy resulted in $114 million in direct losses, with the largest impact in workers’ compensation coverage, Travelers said. Its portfolio of non-fixed income investments lost $234 million before tax due to the market decline in the first quarter, the results of which are reported a quarter later, the insurer said. “We expect to experience the impacts of economic disruption” on revenue in coming quarters, Chief Financial Officer Dan Frey said on a conference call, though the duration and intensity of the impact remain unclear. On investments, while markets have recovered, fund managers may “not be as quick to write back up the valuations they just marked down,” he added. MetLife lost $555 million on its private-equity investments because of first-quarter value declines. But its core businesses experienced few effects from the pandemic, with gains on some areas being offset by others, Chief Financial Officer John McCallion told Reuters. He predicted a “strong recovery” in investment income this quarter, and a mid-single-digit return on its private equity portfolio, which was valued at $7.2 billion on June 30. (Reporting by Alwyn Scott Editing by Lauren Tara LaCapra and Richard Pullin)"
